# ----------------------------------------,,,,,,,,,,,
# All Web Site Data,,,,,,,,,,,
# User Explorer,,,,,,,,,,,
# 20190702-20191015,,,,,,,,,,,
# ----------------------------------------,,,,,,,,,,,
,,,,,,,,,,,
Client Id,Sessions,Avg. Session Duration,Bounce Rate,Revenue,Transactions,Goal Conversion Rate,Country,Device,Issued,Redeemed,Expired
1759664968,7,0:02:54,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1760653367,7,0:00:40,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1761512064,7,0:01:00,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1762184553,7,0:01:01,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1762920151,7,0:00:40,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1764429559,7,0:00:16,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,Y
1764818738,7,0:02:25,28.57%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
1766002826,7,0:00:59,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1769441110,7,0:04:31,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1770886777,7,0:00:56,57.14%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1772852208,7,0:02:29,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1773188479,7,0:01:19,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1775065721,7,0:02:52,42.86%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
1775355385,7,0:00:44,85.71%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
1775471816,7,0:03:56,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1776948752,7,0:00:20,85.71%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1778243507,7,0:03:17,71.43%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1780337535,7,0:00:25,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1781041194,7,0:01:12,57.14%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1784072603,7,0:00:29,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1784802378,7,0:01:45,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1785207306,7,0:10:15,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1785580139,7,0:00:41,28.57%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
1785810957,7,0:00:31,28.57%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
1786326613,7,0:02:15,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1787803310,7,0:00:55,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1791667514,7,0:00:28,57.14%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1791815230,7,0:00:25,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1792675815,7,0:00:27,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1793036437,7,0:03:49,42.86%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
1794119233,7,0:02:53,28.57%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
1796038594,7,0:00:22,57.14%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1796178452,7,0:00:23,85.71%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1796369835,7,0:00:41,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1797866812,7,0:04:52,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1799560841,7,0:01:00,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1800485742,7,0:01:01,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1800776153,7,0:00:43,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1801910706,7,0:03:03,57.14%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1804280823,7,0:00:44,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1804458671,7,0:00:26,57.14%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1807861345,7,0:00:43,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1808000814,7,0:00:22,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1812396425,7,0:03:10,57.14%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1812857511,7,0:00:27,42.86%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
1816760070,7,0:00:26,71.43%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
181708498.2,7,<00:00:01,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1822486214,7,0:00:35,28.57%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
1824315053,7,0:00:47,28.57%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
1824817016,7,0:00:29,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1826022685,7,0:01:03,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1826119535,7,0:01:05,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1826673290,7,0:01:20,57.14%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1826944337,7,0:01:29,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1827237058,7,0:01:30,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1827630851,7,0:00:37,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1829570228,7,0:00:34,57.14%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1829605511,7,0:02:32,57.14%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1831411222,7,0:00:25,85.71%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1835842716,7,0:00:45,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1844635980,7,0:03:05,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1847313751,7,0:01:04,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1848907866,7,0:01:26,71.43%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
185418850.2,7,0:00:55,42.86%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
190903654.2,7,0:01:01,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1911770576,7,0:05:26,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1912570899,7,0:05:14,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1912962034,7,0:02:17,42.86%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
1912987794,7,0:00:53,28.57%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
191325139.2,7,0:01:03,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1914279038,7,0:01:06,28.57%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
1917204213,7,0:01:09,42.86%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
1917747425,7,0:00:25,57.14%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1920040417,7,0:00:39,57.14%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1922656300,7,0:01:14,57.14%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1924895022,7,0:00:24,57.14%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1927249069,7,0:00:49,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1928584834,7,0:02:24,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1932390106,7,0:01:58,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1933597990,7,0:02:30,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1937258747,7,0:03:21,57.14%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1937953141,7,0:03:34,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1941172968,7,0:01:25,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
194179541.2,7,0:00:48,28.57%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
1942548543,7,0:00:48,28.57%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
1942927173,7,0:03:50,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1946399881,7,0:00:05,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1946461375,7,0:02:32,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1949587801,7,0:06:22,28.57%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
1950119416,7,0:01:54,28.57%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
1956682670,7,0:00:40,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1957553633,7,0:02:24,28.57%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
1959064010,7,0:05:39,28.57%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
1961232324,7,0:00:46,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
196186418.2,7,0:00:36,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1963281941,7,0:00:13,85.71%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1963935900,7,0:00:57,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1964476320,7,0:00:23,71.43%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
1967069894,7,0:00:30,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1970482570,7,0:02:12,71.43%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1970693220,7,0:00:49,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
197255884.2,7,0:01:20,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1973802662,7,0:01:12,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1974330339,7,0:02:07,85.71%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1975399658,7,0:00:35,57.14%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
19754773.16,7,0:00:54,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1976504909,7,0:00:34,85.71%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1976787102,7,0:00:16,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1978255343,7,0:00:52,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1978273527,7,0:02:01,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1983078745,7,0:01:44,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1983382773,7,0:02:16,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1984855435,7,0:00:56,57.14%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1988069955,7,0:01:30,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
198946732.2,7,0:00:07,85.71%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1990442775,7,0:05:13,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
1990782292,7,0:04:48,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1995719411,7,0:02:23,28.57%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
1996475322,7,0:00:24,42.86%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
1997203083,7,0:01:31,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
1997468989,7,0:00:12,71.43%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
2010059904,7,0:00:09,57.14%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
201995009.2,7,0:01:10,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
203567576.2,7,0:07:09,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
206150967.2,7,0:00:41,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
206823362.2,7,0:00:38,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
2068757205,7,0:00:18,85.71%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
2071315634,7,0:02:08,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
2071324054,7,0:01:54,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
2071549793,7,0:00:56,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
2072282949,7,0:01:57,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
2073443754,7,0:01:03,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
2073451759,7,0:00:37,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
2074260653,7,0:01:45,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
2075481326,7,0:01:35,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
2075665867,7,0:01:06,28.57%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
2077286443,7,0:03:19,42.86%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
2077722798,7,0:05:29,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
207832609.2,7,0:04:18,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
2078684223,7,0:00:53,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
2080093272,7,0:05:25,28.57%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
2081123092,7,0:00:45,71.43%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
2082782830,7,0:03:39,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
2087011748,7,0:00:11,28.57%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
208712847.2,7,0:01:17,28.57%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
2087845082,7,0:00:12,57.14%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
2088403410,7,0:00:26,57.14%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
2088522145,7,0:00:55,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
208965936.2,7,0:02:53,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
2091736307,7,0:05:00,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
2092514970,7,0:01:22,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,Y
209454946.2,7,0:01:37,42.86%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
2101418797,7,0:00:13,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
210182576.2,7,0:06:41,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
2103108075,7,0:00:39,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
2103659253,7,0:01:09,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
2104211849,7,0:00:10,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
2104856797,7,0:01:09,42.86%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
210512035.2,7,0:00:34,42.86%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
2107075356,7,0:01:23,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
210751893.2,7,0:01:09,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
2108563797,7,0:02:39,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
2108568263,7,0:01:41,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
2108955987,7,0:03:27,57.14%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
2111054504,7,0:00:27,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
2112116242,7,0:01:46,57.14%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
2113128235,7,0:02:02,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
2113477514,7,0:00:55,28.57%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
2115245042,7,0:00:51,85.71%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
2117434614,7,0:00:35,57.14%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
2119447962,7,0:00:58,71.43%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
2122001533,7,0:00:41,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
2122912933,7,0:02:27,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
2131689623,7,0:05:24,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
2131726191,7,0:03:16,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
2132197757,7,0:00:55,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
2133240513,7,0:00:14,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
2136844229,7,0:00:37,57.14%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
213838672.2,7,0:00:58,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
2141032556,7,0:01:14,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
2141150822,7,0:01:32,57.14%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
2142341425,7,0:00:42,28.57%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
2143273592,7,0:01:22,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
2143369431,7,0:01:25,42.86%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
2143829863,7,0:01:39,42.86%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
2144060188,7,0:01:00,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
2145150636,7,0:01:38,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
2145501611,7,0:05:16,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
2146762904,7,0:00:36,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
214876913.2,7,0:05:24,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
217191215.2,7,0:00:31,71.43%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
218240688.2,7,0:01:05,57.14%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
219398152.2,7,0:00:58,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
22046990.16,7,0:01:22,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
221051027.2,7,0:01:04,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
221904776.2,7,0:02:19,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
229879217.2,7,0:01:02,57.14%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
230862866.2,7,0:01:08,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
231116899.2,7,0:00:48,71.43%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
232647804.2,7,0:00:19,28.57%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
236749345.2,7,0:07:22,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
239304333.2,7,0:01:57,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
242569030.2,7,0:03:30,71.43%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
243267029.2,7,0:00:55,28.57%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
24522198.16,7,0:01:17,28.57%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
246157097.2,7,0:00:16,71.43%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
247243546.2,7,0:02:13,28.57%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
247864427.2,7,0:04:26,71.43%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
251992671.2,7,0:00:53,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
253362840.2,7,0:00:20,57.14%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
253389404.2,7,0:04:24,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
256102549.2,7,0:03:26,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
25883968.16,7,0:01:18,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
259637434.2,7,0:00:05,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,Y
259913049.2,7,0:03:40,28.57%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
27233920.16,7,0:01:06,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
27475856.16,7,0:00:56,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
27981296.16,7,0:00:21,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
31410601.16,7,0:03:23,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
319216509.2,7,0:01:18,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
319872970.2,7,0:01:01,71.43%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
321722388.2,7,0:04:57,42.86%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
322556482.2,7,0:00:55,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
322817052.2,7,0:00:20,57.14%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
326294793.2,7,0:00:47,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
326792922.2,7,0:01:00,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
327067218.2,7,0:01:20,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
327977844.2,7,0:05:38,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
329494928.2,7,0:02:35,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
331414532.2,7,0:04:31,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
331601035.2,7,0:03:36,42.86%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
33366682.16,7,0:02:44,28.57%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
334573473.2,7,0:00:49,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
335133580.2,7,0:01:09,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
335739791.2,7,0:00:44,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
339249648.2,7,0:00:49,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
34094588.16,7,0:00:24,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
341785130.2,7,0:00:38,71.43%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
341804660.2,7,0:00:19,57.14%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
344455081.2,7,0:00:19,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
34750904.16,7,0:00:38,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
349131095.2,7,0:00:59,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
349181587.2,7,0:01:07,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
349917601.2,7,0:00:26,71.43%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
349952976.2,7,0:01:21,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
352181501.2,7,0:00:54,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
352507512.2,7,0:04:41,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
352953031.2,7,0:00:18,71.43%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
360762946.2,7,0:02:04,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
361947211.2,7,0:01:55,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
362286692.2,7,0:00:31,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
363584977.2,7,0:01:04,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
367561292.2,7,0:02:33,42.86%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
368021436.2,7,0:03:00,42.86%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
368361455.2,7,0:03:19,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
369786317.2,7,0:00:38,28.57%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
373720463.2,7,0:00:19,28.57%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
375176671.2,7,0:00:32,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
380991234.2,7,0:00:41,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
385917402.2,7,0:00:18,71.43%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
392373227.2,7,0:05:13,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
392620508.2,7,0:01:34,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
3952097.156,7,0:00:24,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
395530452.2,7,0:01:32,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
395982448.2,7,0:00:43,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
396314707.2,7,0:01:35,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
400719762.2,7,0:00:57,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
401465706.2,7,0:02:54,57.14%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
402914844.2,7,0:00:42,57.14%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
403374005.2,7,0:01:07,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
404364986.2,7,0:00:31,57.14%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
406373658.2,7,0:00:32,28.57%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
407003507.2,7,0:05:30,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
407119555.2,7,0:00:27,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
40863397.16,7,0:01:04,57.14%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
41025476.16,7,0:00:21,28.57%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
41147929.16,7,0:00:28,71.43%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
412853888.2,7,0:06:07,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
418370384.2,7,0:00:26,28.57%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
420424114.2,7,0:03:01,42.86%,$0.00,0,0.00%,GB,Apple iPhone,N,N,N
42065930.16,7,0:00:41,42.86%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
42549944.16,7,0:00:15,71.43%,$0.00,0,0.00%,GB,Apple iPhone,Y,N,N
43925241.16,7,0:01:45,28.57%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
43996608.16,7,0:01:20,57.14%,$0.00,0,0.00%,GB,Apple iPhone,Y,Y,N
